R000435|E0028|local_transport|2025-01-26|62.23
R004014|E0028|local_transport|2025-02-18|111.29
R002669|E0028|local_transport|2025-03-11|152.13
R001984|E0028|local_transport|2025-03-13|67.4
R002635|E0028|local_transport|2025-05-03|285.48
R002484|E0028|local_transport|2025-05-04|244.18
R000957|E0028|local_transport|2025-07-10|91.71
R001359|E0028|local_transport|2025-07-26|64.85
R002214|E0028|local_transport|2025-09-19|63.47
R003459|E0028|local_transport|2025-11-03|63.31
R004143|E0028|local_transport|2025-12-25|104.17
R003017|E0028|office_supplies|2025-02-09|289.5
R002505|E0028|office_supplies|2025-02-21|229.53
R002364|E0028|office_supplies|2025-03-21|308.33
R002584|E0028|office_supplies|2025-05-06|183.86
R000760|E0028|office_supplies|2025-05-08|225.97
R003417|E0028|office_supplies|2025-06-06|259.25
R003535|E0028|office_supplies|2025-06-06|361.74
R000652|E0028|office_supplies|2025-10-06|272.59
R003427|E0028|office_supplies|2025-10-17|410.02
R003588|E0028|office_supplies|2025-11-06|139.56
R001847|E0028|office_supplies|2025-11-10|391.24
R000391|E0028|training_fee|2025-03-26|2586.46
R003302|E0028|training_fee|2025-04-27|2661.79
R001895|E0028|training_fee|2025-06-16|1851.77
R000946|E0028|training_fee|2025-08-14|1736.24
R001091|E0028|training_fee|2025-08-16|2192.23
R000537|E0028|training_fee|2025-11-27|2131.24
R003742|E0028|travel_lodging|2025-01-02|337.52
R000020|E0028|travel_lodging|2025-01-05|669.5
R002914|E0028|travel_lodging|2025-02-04|265.52
R003286|E0028|travel_lodging|2025-03-02|346.08
R002327|E0028|travel_lodging|2025-03-11|256.87
R002292|E0028|travel_lodging|2025-03-14|427.31
R004203|E0028|travel_lodging|2025-04-10|669.5
R000202|E0028|travel_lodging|2025-07-15|842.09
R001964|E0028|travel_lodging|2025-07-29|321.62
R003306|E0028|travel_lodging|2025-08-21|752.4
R001223|E0028|travel_lodging|2025-10-04|477.66
R002574|E0028|travel_lodging|2025-11-05|218.95
R001199|E0028|travel_lodging|2025-11-17|706.21
R002109|E0028|travel_lodging|2025-12-18|662.9
R002378|E0029|business_entertainment|2025-01-14|653.15
R003913|E0029|business_entertainment|2025-01-21|743.28
R000390|E0029|business_entertainment|2025-03-12|1300.99
R002850|E0029|business_entertainment|2025-04-13|323.39
R002949|E0029|business_entertainment|2025-07-08|1020.91
R003665|E0029|business_entertainment|2025-08-14|732.98
R000051|E0029|business_entertainment|2025-09-02|739.85
R001551|E0029|business_entertainment|2025-09-08|546.47
R001654|E0029|business_entertainment|2025-12-07|687.25
R003752|E0029|business_entertainment|2025-12-16|356.76
R003250|E0029|communication|2025-07-08|127.55
R000033|E0029|communication|2025-07-20|231.05
R000528|E0029|communication|2025-10-13|120.4
R002785|E0029|communication|2025-10-21|214.9
R003081|E0029|communication|2025-12-30|268.51
R003711|E0029|local_transport|2025-03-31|100.83
R003165|E0029|local_transport|2025-06-10|108.61
R002066|E0029|local_transport|2025-07-03|191.31
R001341|E0029|local_transport|2025-08-16|101.35
R002287|E0029|local_transport|2025-09-02|77.81
R002768|E0029|local_transport|2025-10-07|184.01
R000010|E0029|local_transport|2025-12-09|86.62
R001588|E0029|local_transport|2025-12-26|140.38
R001518|E0029|local_transport|2025-12-30|160.85
R001281|E0029|office_supplies|2025-05-09|321.33
R001928|E0029|office_supplies|2025-05-21|180.16
R003812|E0029|office_supplies|2025-05-26|352.75
R001345|E0029|office_supplies|2025-06-03|161.73
R003070|E0029|office_supplies|2025-08-14|253.86
R003637|E0029|office_supplies|2025-09-11|243.52
R003419|E0029|office_supplies|2025-10-04|319.04
R000443|E0029|office_supplies|2025-10-19|354.81
R003313|E0029|office_supplies|2025-11-20|418.35
R001704|E0029|office_supplies|2025-11-26|446.26
R001644|E0029|office_supplies|2025-11-30|307.21
R000162|E0029|office_supplies|2025-12-02|284.61
R003561|E0029|training_fee|2025-01-14|2705.3
R002844|E0029|training_fee|2025-01-20|3169.97
R001994|E0029|training_fee|2025-01-29|2747.25
R000578|E0029|training_fee|2025-02-04|2957.67
R002239|E0029|training_fee|2025-02-04|3102.61
R004109|E0029|training_fee|2025-02-26|2600.69
R002007|E0029|training_fee|2025-05-07|1600.47
R000959|E0029|training_fee|2025-05-27|2811.75
R003064|E0029|training_fee|2025-09-16|3082.8
R003067|E0029|training_fee|2025-11-17|1455.46
R003691|E0029|training_fee|2025-12-26|2286.69
R002488|E0029|travel_lodging|2025-03-14|490.38
R000400|E0029|travel_lodging|2025-04-15|408.57
R002075|E0029|travel_lodging|2025-04-20|466.26
R001828|E0029|travel_lodging|2025-04-25|563.16
R003421|E0029|travel_lodging|2025-05-16|742.43
R000795|E0029|travel_lodging|2025-06-05|687.89
R003255|E0029|travel_lodging|2025-06-22|807.53
R002695|E0029|travel_lodging|2025-06-30|635.54
R001290|E0029|travel_lodging|2025-07-31|1531.14
R002131|E0029|travel_lodging|2025-08-22|336.11
R000898|E0029|travel_lodging|2025-08-28|337.98
R002234|E0029|travel_lodging|2025-09-22|1135.96
R002313|E0029|travel_lodging|2025-12-09|1438.27
R000880|E0030|business_entertainment|2025-01-03|879.38
R002374|E0030|business_entertainment|2025-05-17|414.53
R002339|E0030|business_entertainment|2025-09-01|879.25
R000373|E0030|business_entertainment|2025-09-25|1339.75
R001508|E0030|business_entertainment|2025-10-15|477.23
R000510|E0030|business_entertainment|2025-10-24|558.11
R002058|E0030|business_entertainment|2025-10-26|529.17
R001959|E0030|business_entertainment|2025-11-22|706.97
R003339|E0030|business_entertainment|2025-11-29|963.61
R002397|E0030|business_entertainment|2025-12-09|1058.37
R000054|E0030|business_entertainment|2025-12-23|553.42
R001112|E0030|communication|2025-04-16|155.57
R001939|E0030|communication|2025-05-31|168.66
R003019|E0030|communication|2025-06-07|215.55
R001665|E0030|communication|2025-07-02|117.89
R003251|E0030|communication|2025-07-06|173.6
R003707|E0030|communication|2025-09-04|223.14
R003436|E0030|communication|2025-10-08|230.71
R001707|E0030|communication|2025-10-12|158.34
R002096|E0030|local_transport|2025-02-06|103.25
R003238|E0030|local_transport|2025-05-15|59.65
R004120|E0030|local_transport|2025-09-01|125.81
R002979|E0030|local_transport|2025-10-04|98.14
R002207|E0030|local_transport|2025-11-23|110.77
R002890|E0030|office_supplies|2025-01-14|326.01
R001159|E0030|office_supplies|2025-01-24|152.98
R001983|E0030|office_supplies|2025-01-24|175.72
R001188|E0030|office_supplies|2025-03-17|480.37
R001698|E0030|office_supplies|2025-03-30|488.82
R001945|E0030|office_supplies|2025-04-30|355.29
R000517|E0030|office_supplies|2025-05-12|483.19
R000117|E0030|office_supplies|2025-07-16|450.95
R003890|E0030|office_supplies|2025-08-06|371.55
R000248|E0030|office_supplies|2025-09-19|213.49
R000920|E0030|office_supplies|2025-09-22|297.25
R003685|E0030|office_supplies|2025-10-19|167.31
R004124|E0030|office_supplies|2025-10-25|489.71
R002687|E0030|office_supplies|2025-11-27|390.22
R002620|E0030|office_supplies|2025-12-04|226.53
R002747|E0030|training_fee|2025-02-19|2439.18
R000720|E0030|training_fee|2025-03-27|2242.51
R001483|E0030|training_fee|2025-07-13|2378.69
R002439|E0030|training_fee|2025-09-29|2098.05
R003458|E0030|training_fee|2025-10-03|2479.6
R003401|E0030|training_fee|2025-10-12|3111.57
R000311|E0030|training_fee|2025-10-20|2717.9
R002607|E0030|training_fee|2025-12-15|2674.67
R001858|E0030|travel_lodging|2025-01-08|465.38
R003169|E0030|travel_lodging|2025-03-07|1041.54
R002019|E0030|travel_lodging|2025-05-04|475.8
R003147|E0030|travel_lodging|2025-05-16|670.28
R000064|E0030|travel_lodging|2025-06-21|529.14
R001353|E0030|travel_lodging|2025-08-14|1211.38
R000245|E0030|travel_lodging|2025-09-17|668.98
R000810|E0030|travel_lodging|2025-09-19|674.14
R003305|E0030|travel_lodging|2025-12-16|454.83
R002552|E0030|travel_lodging|2025-12-25|433.9
R000923|E0030|travel_lodging|2025-12-28|619.03
R001823|E0030|travel_lodging|2025-12-28|1470.52
R002323|E0031|business_entertainment|2025-03-19|698.78
R001796|E0031|business_entertainment|2025-04-15|554.71
R003737|E0031|business_entertainment|2025-04-21|870.56
R002081|E0031|business_entertainment|2025-05-02|357.06
R001921|E0031|business_entertainment|2025-05-04|403.76
R001338|E0031|business_entertainment|2025-05-22|916.95
R000592|E0031|business_entertainment|2025-06-20|468.02
R002346|E0031|business_entertainment|2025-06-30|1336.77
R001103|E0031|business_entertainment|2025-08-17|487.65
R004059|E0031|business_entertainment|2025-08-18|492.81
R003351|E0031|business_entertainment|2025-10-24|939.0
R003273|E0031|business_entertainment|2025-10-27|417.88
R002054|E0031|business_entertainment|2025-11-11|522.7
R000882|E0031|business_entertainment|2025-11-28|307.53
R003337|E0031|business_entertainment|2025-12-13|379.29
R002851|E0031|communication|2025-02-14|205.99
R001716|E0031|communication|2025-03-02|206.96
R003487|E0031|communication|2025-05-25|247.99
R003723|E0031|communication|2025-07-02|274.61
R000782|E0031|communication|2025-07-06|123.31
R003183|E0031|communication|2025-07-14|262.03
R001628|E0031|communication|2025-11-16|187.21
R002250|E0031|local_transport|2025-01-01|191.3
R000198|E0031|local_transport|2025-01-22|61.72
R003860|E0031|local_transport|2025-02-26|114.64
R002999|E0031|local_transport|2025-02-27|240.06
R003350|E0031|local_transport|2025-03-02|64.15
R001889|E0031|local_transport|2025-03-12|76.25
R000527|E0031|local_transport|2025-03-22|63.33
R000343|E0031|local_transport|2025-06-11|173.3
R000416|E0031|local_transport|2025-07-09|175.97
R002946|E0031|local_transport|2025-07-30|136.1
R002170|E0031|local_transport|2025-08-23|97.54
R004165|E0031|local_transport|2025-11-08|138.83
R000025|E0031|local_transport|2025-11-21|250.29
R003184|E0031|local_transport|2025-11-28|94.41
R002460|E0031|local_transport|2025-11-30|60.48
R003826|E0031|office_supplies|2025-01-05|250.69
R001174|E0031|office_supplies|2025-03-02|379.3
R003031|E0031|office_supplies|2025-04-23|275.68
R000018|E0031|office_supplies|2025-11-02|342.95
R002400|E0031|office_supplies|2025-12-07|364.24
R003424|E0031|office_supplies|2025-12-28|323.81
R001474|E0031|training_fee|2025-01-15|2036.57
R000874|E0031|training_fee|2025-02-13|1577.09
R000221|E0031|training_fee|2025-04-15|1432.67
R003477|E0031|training_fee|2025-06-19|2038.21
R002715|E0031|training_fee|2025-08-09|2199.03
R003328|E0031|training_fee|2025-08-09|1889.1
R003016|E0031|training_fee|2025-08-31|1325.65
R003440|E0031|training_fee|2025-09-01|2034.28
R003140|E0031|training_fee|2025-09-27|3191.66
R000719|E0031|training_fee|2025-12-13|1689.46
R001457|E0031|training_fee|2025-12-13|2158.78
R001593|E0031|travel_lodging|2025-01-08|516.7
R000903|E0031|travel_lodging|2025-01-17|910.8
R000276|E0031|travel_lodging|2025-03-30|424.27
R003604|E0031|travel_lodging|2025-04-01|955.54
R003945|E0031|travel_lodging|2025-05-26|1130.23
R000567|E0031|travel_lodging|2025-06-14|721.31
R000835|E0031|travel_lodging|2025-08-20|694.37
R004025|E0031|travel_lodging|2025-09-04|379.8
R000703|E0031|travel_lodging|2025-11-22|654.94
R001580|E0031|travel_lodging|2025-12-06|900.86
R003102|E0031|travel_lodging|2025-12-28|1555.81
R001517|E0032|business_entertainment|2025-05-04|873.84
R003956|E0032|business_entertainment|2025-06-01|526.1
R004085|E0032|business_entertainment|2025-10-25|521.83
R003747|E0032|business_entertainment|2025-11-09|437.22
R001221|E0032|business_entertainment|2025-11-21|576.81
R001661|E0032|business_entertainment|2025-12-19|729.98
R000189|E0032|business_entertainment|2025-12-23|1209.17
R003646|E0032|communication|2025-04-14|192.71
R001487|E0032|communication|2025-04-21|194.18
R001851|E0032|communication|2025-06-05|203.65
R003394|E0032|communication|2025-12-02|265.16
R000401|E0032|communication|2025-12-24|204.68
R000952|E0032|communication|2025-12-26|185.66
R003683|E0032|local_transport|2025-03-01|264.1
R000014|E0032|local_transport|2025-03-06|120.36
R002693|E0032|local_transport|2025-04-03|58.18
R000052|E0032|local_transport|2025-04-07|97.5
R003004|E0032|local_transport|2025-05-21|106.69
R001762|E0032|local_transport|2025-07-30|169.73
R000138|E0032|local_transport|2025-08-12|255.98
R003265|E0032|local_transport|2025-09-19|233.63
R000913|E0032|local_transport|2025-10-26|380.54
R001285|E0032|local_transport|2025-11-20|177.78
R000380|E0032|office_supplies|2025-02-04|224.85
R000135|E0032|office_supplies|2025-03-12|352.1
R003311|E0032|office_supplies|2025-03-12|311.38
R003321|E0032|office_supplies|2025-04-28|358.61
R003223|E0032|office_supplies|2025-06-18|278.15
R004110|E0032|office_supplies|2025-06-18|395.99
R002516|E0032|office_supplies|2025-06-21|487.07
R000565|E0032|office_supplies|2025-06-23|181.3
R002252|E0032|office_supplies|2025-12-18|124.64
R002040|E0032|training_fee|2025-02-27|3056.88
R003324|E0032|training_fee|2025-06-15|2380.01
R002134|E0032|training_fee|2025-08-14|2444.11
R003765|E0032|training_fee|2025-12-12|2103.66
R000486|E0032|training_fee|2025-12-22|2040.6
R001948|E0032|travel_lodging|2025-01-07|266.47
R001398|E0032|travel_lodging|2025-02-23|237.73
R001343|E0032|travel_lodging|2025-03-02|358.56
R000122|E0032|travel_lodging|2025-03-20|463.82
R000106|E0032|travel_lodging|2025-03-25|604.8
R002603|E0032|travel_lodging|2025-07-04|277.91
R003633|E0032|travel_lodging|2025-08-17|343.85
R003777|E0032|travel_lodging|2025-09-04|284.97
R003987|E0032|travel_lodging|2025-09-21|546.43
R002696|E0032|travel_lodging|2025-09-27|564.39
R002133|E0032|travel_lodging|2025-10-22|373.54
R001009|E0032|travel_lodging|2025-11-18|308.95
R002022|E0032|travel_lodging|2025-12-10|1277.12
R000942|E0032|travel_lodging|2025-12-14|651.45
R001477|E0032|travel_lodging|2025-12-16|276.56
R001843|E0033|business_entertainment|2025-01-12|818.23
R001646|E0033|business_entertainment|2025-01-21|985.95
R001389|E0033|business_entertainment|2025-03-05|1049.18
R003510|E0033|business_entertainment|2025-06-13|357.95
R000004|E0033|business_entertainment|2025-07-16|598.83
R002166|E0033|business_entertainment|2025-08-20|1288.61
R001344|E0033|business_entertainment|2025-10-21|596.35
R003297|E0033|business_entertainment|2025-11-25|680.62
R003605|E0033|business_entertainment|2025-12-20|633.66
R001653|E0033|business_entertainment|2025-12-31|790.81
R002984|E0033|communication|2025-02-19|193.48
R001032|E0033|communication|2025-05-11|198.15
R000434|E0033|communication|2025-09-09|108.54
R000877|E0033|communication|2025-10-06|150.02
R000078|E0033|communication|2025-10-23|148.33
R000409|E0033|communication|2025-10-27|185.05
R003415|E0033|local_transport|2025-01-27|167.44
R000840|E0033|local_transport|2025-01-30|157.68
R000286|E0033|local_transport|2025-03-07|66.57
R002526|E0033|local_transport|2025-03-22|102.99
R000845|E0033|local_transport|2025-05-08|131.07
R000387|E0033|local_transport|2025-05-19|114.65
R003158|E0033|local_transport|2025-06-15|192.18
R000126|E0033|local_transport|2025-08-09|250.07
R001910|E0033|local_transport|2025-08-13|64.88
R000432|E0033|local_transport|2025-08-28|145.34
R004033|E0033|local_transport|2025-09-07|280.59
R002206|E0033|local_transport|2025-09-11|218.29
R003804|E0033|local_transport|2025-09-18|73.04
R001686|E0033|local_transport|2025-10-03|93.56
R001776|E0033|local_transport|2025-11-03|184.52
R003744|E0033|local_transport|2025-11-22|78.34
R002409|E0033|local_transport|2025-12-29|398.12
R000381|E0033|office_supplies|2025-01-04|445.41
R002138|E0033|office_supplies|2025-01-04|232.26
R003244|E0033|office_supplies|2025-04-28|376.47
R003794|E0033|office_supplies|2025-05-26|273.94
R002435|E0033|office_supplies|2025-07-15|214.42
R002351|E0033|office_supplies|2025-08-17|132.39
R003111|E0033|office_supplies|2025-09-10|373.82
R001465|E0033|office_supplies|2025-09-11|219.83
R000887|E0033|office_supplies|2025-10-12|362.66
R000208|E0033|office_supplies|2025-11-01|121.56
R002176|E0033|office_supplies|2025-11-02|366.98
R002083|E0033|office_supplies|2025-12-13|302.84
R000175|E0033|office_supplies|2025-12-19|253.93
R003778|E0033|training_fee|2025-01-30|2883.88
R003267|E0033|training_fee|2025-03-18|2698.46
R001399|E0033|training_fee|2025-04-02|2145.07
R000283|E0033|training_fee|2025-08-13|2163.6
R001051|E0033|training_fee|2025-09-18|1300.97
R000074|E0033|training_fee|2025-09-23|1799.24
R002240|E0033|training_fee|2025-11-23|2378.59
R003011|E0033|training_fee|2025-12-09|3018.28
R003955|E0033|travel_lodging|2025-01-09|300.98
R001870|E0033|travel_lodging|2025-01-28|342.56
R003221|E0033|travel_lodging|2025-03-07|412.36
R000554|E0033|travel_lodging|2025-05-02|612.33
R001302|E0033|travel_lodging|2025-06-02|328.91
R002647|E0033|travel_lodging|2025-06-06|407.47
R000735|E0033|travel_lodging|2025-06-16|970.87
R003862|E0033|travel_lodging|2025-06-16|363.61
R003686|E0033|travel_lodging|2025-06-30|243.88
R002010|E0033|travel_lodging|2025-07-28|390.79
R001684|E0033|travel_lodging|2025-09-02|1217.98
R002162|E0033|travel_lodging|2025-09-09|1637.64
R001234|E0033|travel_lodging|2025-10-10|634.52
R002794|E0033|travel_lodging|2025-10-16|295.98
R000075|E0033|travel_lodging|2025-12-03|482.38
R000314|E0033|travel_lodging|2025-12-05|359.9
R002280|E0033|travel_lodging|2025-12-11|290.17
R002962|E0033|travel_lodging|2025-12-19|231.0
R003534|E0034|business_entertainment|2025-01-19|424.52
R001706|E0034|business_entertainment|2025-05-20|1336.11
R002700|E0034|business_entertainment|2025-06-26|1242.32
R000531|E0034|business_entertainment|2025-07-19|599.97
R000541|E0034|business_entertainment|2025-09-02|828.73
R000612|E0034|business_entertainment|2025-09-12|482.94
R002771|E0034|business_entertainment|2025-11-06|1025.73
R003090|E0034|business_entertainment|2025-12-18|1033.82
R003488|E0034|communication|2025-02-19|143.2
R000243|E0034|communication|2025-04-26|216.99
R000360|E0034|communication|2025-05-10|251.0
R003484|E0034|communication|2025-05-11|122.39
R001927|E0034|communication|2025-05-16|209.8
R000655|E0034|communication|2025-05-26|244.46
R000275|E0034|communication|2025-07-28|123.38
R002968|E0034|communication|2025-08-27|177.58
R002067|E0034|communication|2025-09-13|256.83
R002044|E0034|communication|2025-11-19|159.74
R000857|E0034|communication|2025-12-01|179.43
R000777|E0034|local_transport|2025-01-05|213.62
R001229|E0034|local_transport|2025-02-27|138.51
R001077|E0034|local_transport|2025-03-10|50.97
R003774|E0034|local_transport|2025-03-17|154.38
R003552|E0034|local_transport|2025-04-05|254.69
R004103|E0034|local_transport|2025-04-24|93.93
R003857|E0034|local_transport|2025-06-22|261.63
R002568|E0034|local_transport|2025-07-08|84.66
R000609|E0034|local_transport|2025-09-20|104.01
R000136|E0034|local_transport|2025-09-30|192.46
R002626|E0034|local_transport|2025-11-17|65.82
R000137|E0034|local_transport|2025-11-24|213.48
R002995|E0034|local_transport|2025-12-15|59.58
R001782|E0034|office_supplies|2025-01-22|465.93
R000317|E0034|office_supplies|2025-03-01|356.17
R002499|E0034|office_supplies|2025-07-08|243.91
R000856|E0034|office_supplies|2025-07-14|318.41
R000406|E0034|office_supplies|2025-10-04|159.08
R001631|E0034|office_supplies|2025-11-27|299.36
R002469|E0034|training_fee|2025-01-06|2690.95
R001986|E0034|training_fee|2025-01-18|3089.11
R003539|E0034|training_fee|2025-03-30|2132.23
R003188|E0034|training_fee|2025-04-12|2996.41
R002354|E0034|training_fee|2025-06-03|2855.11
R002756|E0034|travel_lodging|2025-02-12|840.43
R000132|E0034|travel_lodging|2025-04-19|686.7
R000815|E0034|travel_lodging|2025-04-30|535.62
R000108|E0034|travel_lodging|2025-05-25|375.7
R000061|E0034|travel_lodging|2025-06-09|355.16
R002111|E0034|travel_lodging|2025-09-06|258.98
R004088|E0034|travel_lodging|2025-09-25|473.64
R000523|E0034|travel_lodging|2025-10-12|1204.19
R002226|E0034|travel_lodging|2025-10-17|822.4
R003144|E0034|travel_lodging|2025-10-27|1304.25
R002980|E0034|travel_lodging|2025-11-01|351.58
R000142|E0034|travel_lodging|2025-12-18|390.29
R002945|E0034|travel_lodging|2025-12-28|276.83
R002410|E0034|travel_lodging|2025-12-30|230.76
R003606|E0035|business_entertainment|2025-02-04|812.95
R000843|E0035|business_entertainment|2025-03-05|1475.2
R001166|E0035|business_entertainment|2025-03-18|983.64
R001236|E0035|business_entertainment|2025-03-22|1465.88
R003124|E0035|business_entertainment|2025-06-11|459.1
R001671|E0035|business_entertainment|2025-08-10|879.61
R001411|E0035|business_entertainment|2025-09-21|430.23
R000491|E0035|business_entertainment|2025-10-16|318.35
R003352|E0035|business_entertainment|2025-11-10|626.69
R003058|E0035|business_entertainment|2025-11-29|287.02
R003829|E0035|business_entertainment|2025-12-21|740.44
R003769|E0035|communication|2025-01-01|271.06
R001920|E0035|communication|2025-01-03|154.08
R002760|E0035|communication|2025-02-13|126.34
R000127|E0035|communication|2025-04-17|275.12
R003613|E0035|communication|2025-05-10|161.05
R002847|E0035|communication|2025-07-15|209.77
R001770|E0035|communication|2025-07-24|249.76
R000230|E0035|communication|2025-07-25|254.77
R002106|E0035|communication|2025-09-16|182.02
R000922|E0035|communication|2025-12-14|272.87
R002983|E0035|local_transport|2025-01-02|452.56
R003493|E0035|local_transport|2025-01-20|194.47
R001085|E0035|local_transport|2025-05-03|83.81
R003526|E0035|local_transport|2025-07-13|235.26
R003714|E0035|local_transport|2025-08-11|95.88
R002356|E0035|local_transport|2025-09-23|110.43
R002710|E0035|local_transport|2025-09-25|200.93
R001957|E0035|local_transport|2025-09-27|148.5
R000063|E0035|local_transport|2025-11-20|70.97
R001372|E0035|local_transport|2025-12-02|47.23
R002548|E0035|office_supplies|2025-03-14|192.97
R000030|E0035|office_supplies|2025-04-09|484.74
R000858|E0035|office_supplies|2025-04-12|439.03
R003896|E0035|office_supplies|2025-04-24|234.43
R003466|E0035|office_supplies|2025-06-09|294.53
R001023|E0035|office_supplies|2025-07-04|385.24
R000605|E0035|office_supplies|2025-07-22|320.24
R001713|E0035|office_supplies|2025-10-12|176.5
R002941|E0035|office_supplies|2025-12-04|400.27
R004032|E0035|office_supplies|2025-12-04|318.15
R002445|E0035|office_supplies|2025-12-12|170.13
R003948|E0035|office_supplies|2025-12-13|142.87
R000924|E0035|training_fee|2025-03-04|2834.59
R003543|E0035|training_fee|2025-05-09|3079.24
R001413|E0035|training_fee|2025-05-11|2409.22
R000102|E0035|training_fee|2025-10-20|3137.15
R002486|E0035|training_fee|2025-12-14|1971.82
R000889|E0035|travel_lodging|2025-04-12|1238.77
R002105|E0035|travel_lodging|2025-06-09|953.7
R002350|E0035|travel_lodging|2025-07-20|807.45
R002456|E0035|travel_lodging|2025-07-31|341.58
R002174|E0035|travel_lodging|2025-08-04|368.0
R002500|E0035|travel_lodging|2025-09-04|495.49
R002719|E0035|travel_lodging|2025-09-13|1049.39
R001992|E0035|travel_lodging|2025-10-13|943.44
R003507|E0035|travel_lodging|2025-11-03|1152.18
R002849|E0035|travel_lodging|2025-11-10|1011.38
R001672|E0035|travel_lodging|2025-11-15|884.23
R003122|E0035|travel_lodging|2025-11-28|739.38
R000934|E0035|travel_lodging|2025-12-06|472.09
R002085|E0035|travel_lodging|2025-12-16|1072.95
R002123|E0036|business_entertainment|2025-02-19|1047.94
R002774|E0036|business_entertainment|2025-03-10|1026.72
R003584|E0036|business_entertainment|2025-03-23|1618.61
R003379|E0036|business_entertainment|2025-03-28|561.88
R002923|E0036|business_entertainment|2025-03-30|1089.53
R000546|E0036|business_entertainment|2025-04-24|659.56
R000963|E0036|business_entertainment|2025-05-18|1589.12
R003108|E0036|business_entertainment|2025-06-07|570.91
R000133|E0036|business_entertainment|2025-11-02|978.52
R003085|E0036|communication|2025-02-17|243.21
R000028|E0036|communication|2025-03-09|165.58
R002127|E0036|communication|2025-03-17|283.94
R004204|E0036|communication|2025-05-10|165.58
R001482|E0036|communication|2025-07-22|212.53
R002814|E0036|communication|2025-08-17|201.57
R000730|E0036|communication|2025-10-08|147.52
R000560|E0036|communication|2025-10-16|178.97
R000807|E0036|communication|2025-11-25|249.86
R001318|E0036|local_transport|2025-02-06|104.91
R003170|E0036|local_transport|2025-03-07|166.7
R003141|E0036|local_transport|2025-07-29|62.41
R002078|E0036|local_transport|2025-08-21|76.0
R002068|E0036|local_transport|2025-09-05|162.69
R003449|E0036|local_transport|2025-09-14|140.78
R000700|E0036|local_transport|2025-09-23|85.87
R000191|E0036|local_transport|2025-09-28|207.25
R002279|E0036|local_transport|2025-10-02|208.36
R001319|E0036|local_transport|2025-10-14|68.52
R003202|E0036|local_transport|2025-11-08|313.54
R000706|E0036|office_supplies|2025-03-27|412.01
R002045|E0036|office_supplies|2025-04-21|396.54
R000976|E0036|office_supplies|2025-05-22|389.02
R002384|E0036|office_supplies|2025-05-30|125.35
R001216|E0036|office_supplies|2025-06-16|130.47
R003986|E0036|office_supplies|2025-07-24|275.38
R002841|E0036|office_supplies|2025-11-24|257.16
R000066|E0036|office_supplies|2025-12-02|386.95
R000986|E0036|office_supplies|2025-12-04|413.22
R003640|E0036|training_fee|2025-01-24|1612.48
R003573|E0036|training_fee|2025-03-08|2713.42
R004098|E0036|training_fee|2025-03-09|1904.94
R001020|E0036|training_fee|2025-03-12|3108.36
R002868|E0036|training_fee|2025-03-22|2831.48
R000635|E0036|training_fee|2025-04-02|2363.36
R002188|E0036|training_fee|2025-08-21|1240.99
R000159|E0036|training_fee|2025-08-22|1830.02
R000308|E0036|training_fee|2025-08-27|1674.98
R000970|E0036|training_fee|2025-12-13|2947.2
R004029|E0036|training_fee|2025-12-21|2092.47
R000427|E0036|travel_lodging|2025-01-03|1096.64
R002167|E0036|travel_lodging|2025-02-19|217.83
R000634|E0036|travel_lodging|2025-03-18|169.07
R002578|E0036|travel_lodging|2025-03-31|560.28
R002521|E0036|travel_lodging|2025-06-02|258.76
R002934|E0036|travel_lodging|2025-06-08|244.67
R000593|E0036|travel_lodging|2025-07-03|667.93
R003433|E0036|travel_lodging|2025-10-24|402.45
R000043|E0036|travel_lodging|2025-11-02|416.78
R002101|E0036|travel_lodging|2025-11-20|166.0
R003249|E0036|travel_lodging|2025-12-04|403.59
R000722|E0037|business_entertainment|2025-02-03|835.72
R000943|E0037|business_entertainment|2025-02-06|348.08
R001331|E0037|business_entertainment|2025-03-21|497.99
R003739|E0037|business_entertainment|2025-05-18|468.8
R003160|E0037|business_entertainment|2025-06-28|795.78
R003511|E0037|business_entertainment|2025-07-14|451.9
R002033|E0037|business_entertainment|2025-07-18|475.23
R004090|E0037|business_entertainment|2025-08-01|1381.57
R003586|E0037|business_entertainment|2025-10-09|543.91
R002213|E0037|business_entertainment|2025-10-23|495.69
R001361|E0037|communication|2025-03-02|244.8
R003716|E0037|communication|2025-03-24|273.64
R002298|E0037|communication|2025-03-29|261.35
R002606|E0037|communication|2025-04-04|181.52
R001651|E0037|communication|2025-05-16|268.99
R001854|E0037|communication|2025-08-09|148.6
R002541|E0037|communication|2025-12-05|130.56
R001022|E0037|local_transport|2025-01-06|103.73
R001069|E0037|local_transport|2025-01-16|63.27
R000404|E0037|local_transport|2025-01-30|270.35
R001410|E0037|local_transport|2025-03-03|115.67
R001134|E0037|local_transport|2025-03-04|63.27
R001235|E0037|local_transport|2025-03-31|225.29
R001802|E0037|local_transport|2025-04-25|71.38
R002698|E0037|local_transport|2025-04-25|132.01
R003015|E0037|local_transport|2025-04-29|143.02
R004184|E0037|local_transport|2025-06-11|67.36
R000948|E0037|local_transport|2025-06-25|246.5
R002286|E0037|local_transport|2025-06-25|65.27
R002494|E0037|local_transport|2025-07-03|169.02
R002200|E0037|local_transport|2025-07-15|113.12
R002069|E0037|local_transport|2025-10-27|74.67
R001826|E0037|office_supplies|2025-01-04|487.64
